mutational_propensity	cancer_type	gene	variant	Immune_cell_type	Beta_value	Weak	WeakFDR	P	FDR
MP1	COAD	APH1B	SCNAs	T_Cells_CD8	14.2981199816565	0.001748464521494	0.011637618344123	0.00728975690835	0.055664512312238
MP3	UCEC	APOA4	SCNAs	Mast_Cells_Resting	-28.142032121321	0.001372764894629	0.003595336628791	0.01699398920399	0.035959588840778
MP3	UCEC	APOA4	SCNAs	B_Cells_Memory	-27.1833432450415	0.000233526990666	0.001813876322679	0.014942614479987	0.049808714933291
MP3	UCEC	APOBEC3G	SCNAs	Mast_Cells_Resting	-34.5866050073254	0.002284895270427	0.005472419224102	0.012371873298238	0.029757664557365
MP3	UCEC	APOBEC3G	SCNAs	T_Cells_CD8	23.8228844430471	0.006833734467507	0.019274635677585	0.010745071339174	0.028129879186448
MP1	UCEC	APOL1	SCNAs	T_Cells_CD8	12.4517550747121	0.013552075840738	0.028179713256137	0.055118662631257	0.096273930729263
MP1	UCEC	APOL6	SCNAs	T_Cells_CD8	17.8546627354033	0.029686558124819	0.050505702783782	0.050947711876803	0.092696531331405
MP3	UCEC	APPL1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	38.6220980606378	0.003403443737689	0.012455155806013	0.004385101588096	0.018855936828814
MP3	UCEC	ARC	SCNAs	T_Cells_Follicular_Helper	20.2990390908983	0.001518218201352	0.01192885729634	0.015737553194518	0.049854991946647
MP3	UCEC	ARC	SCNAs	Mast_Cells_Resting	-30.1902971818898	0.008915667749932	0.015818120201492	0.041977729631845	0.068918660589596
MP2	pan-cancer	ARHGAP10	TSS_methylation	Neutrophils	-48.3358951175028	0.000163324660141	0.000365723984859	0.073077502204774	0.097094546468702
MP5	UCEC	ARHGAP17	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	58.0542635127043	0.00629332360592	0.018990380003828	0.009269010848586	0.028469104749228
MP4	UCEC	ARHGAP17	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	15.0919382600096	1.81341757646237E-05	0.000234233103626	0.00524177827566	0.041877306539648
MP4	UCEC	ARHGAP30	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	18.8408710041127	0.004903382821721	0.01333376030468	0.033369214408209	0.081904875113451
MP5	pan-cancer	ARHGAP31	Somatic_Nsy_mutations	Macrophages_M1	64.7048283999235	0.000671097949058	0.018114697259308	0.003087224456995	0.058072651710173
MP5	pan-cancer	ARHGAP31	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	40.0920387611348	1.15764626791683E-06	2.33183033966105E-05	6.80307403285249E-05	0.000886500025128
MP6	pan-cancer	ARHGEF10	Somatic_Nsy_mutations	Macrophages_M1	20.3224773722198	1.76276664362803E-07	1.41902714812056E-05	0.005377728826264	0.061693085579342
MP6	pan-cancer	ARHGEF10	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	23.9719099146446	0.00018607036988	0.000849573705062	0.012161746273402	0.039325097683608
MP3	UCEC	ARHGEF11	Somatic_Nsy_mutations	Macrophages_M1	101.526894327055	0.016993946818666	0.043569244519439	0.025576163986348	0.079983640102761
MP3	UCEC	ARHGEF11	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	47.1716756044915	0.018147044731505	0.034299908723284	0.017288772474694	0.037641378046169
MP4	UCEC	ARHGEF11	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	27.7076765332277	0.003965917152935	0.011383651087128	0.011231902217478	0.059578790623381
MP6	pan-cancer	ARHGEF16	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	35.2541003349148	0.00573295302923	0.011820829242355	0.026793332674339	0.066365024008746
MP3	UCEC	ARHGEF17	Somatic_Nsy_mutations	Macrophages_M1	98.9773914072492	0.008511051647789	0.029278017668393	0.014532974043762	0.059473384308187
MP3	UCEC	ARHGEF17	Somatic_Nsy_mutations	T_Cells_CD8	29.8542581076572	0.002170987231804	0.050751517726841	0.002489967582657	0.077450111011413
MP3	UCEC	ARHGEF17	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	61.8481164027933	0.054030238368093	0.080810443472278	0.047244080894443	0.075240573276335
MP1	UCEC	ARHGEF17	Somatic_Nsy_mutations	T_Cells_CD8	13.2581562915775	0.000396644345837	0.006875168661172	0.005165490907998	0.090644812753865
MP5	UCEC	ARID4B	Somatic_Nsy_mutations	Macrophages_M1	113.767903767627	0.000308859238531	0.007117235027089	0.000996618871778	0.019936916533641
MP5	UCEC	ARID4B	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	59.0927088128747	0.000663683727039	0.004076914323238	0.001423928025161	0.009307667863027
MP5	UCEC	ARID4B	Somatic_Nsy_mutations	T_Cells_CD8	41.1218722758748	0.000431104597659	0.014829998159472	0.00211772497246	0.091062173815782
MP2	pan-cancer	ARL16	TSS_methylation	Neutrophils	-77.5284565171576	0.000685205354838	0.001094956054098	0.02574367195784	0.071072100586721
MP1	pan-cancer	ARL2	SCNAs	Macrophages_M1	-24.6184770753234	0.0002229863864	0.002301632167045	0.011780891897606	0.043910597072895
MP3	UCEC	ARMC2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	29.1005653760424	0.014515639978273	0.029031279956545	0.026152404192602	0.050541724956489
MP3	COAD	ARMC5	TSS_methylation	Macrophages_M1	51.4752185028956	0.000778677522972	0.006229420183773	0.002891976295209	0.02313581036167
MP1	pan-cancer	ASAH1	SCNAs	Mast_Cells	28.7434458587854	0.003703586295046	0.011388527857268	0.011266363311335	0.049491524546221
MP1	pan-cancer	ASAH1	SCNAs	Mast_Cells_Resting	29.8189586036393	0.002476341748337	0.007083489187104	0.008884778542393	0.039544286432549
MP1	pan-cancer	ASAH1	SCNAs	Macrophages_M1	-37.5086894811543	0.000532099403465	0.003737842930772	0.004388270569466	0.039073541388698
MP5	pan-cancer	ASB4	Somatic_Nsy_mutations	Macrophages_M1	62.7961813730394	0.001135554987716	0.020249066030918	0.00489385379797	0.06538211165791
MP3	UCEC	ASS1	SCNAs	Mast_Cells_Resting	-30.1341778657359	2.00870170405692E-06	2.8760632370388E-05	0.000353635270856	0.003536352708558
MP3	UCEC	ASS1	SCNAs	T_Cells_CD8	38.2842829505722	0.025926306000834	0.050033222106873	0.022226322594925	0.048111999563361
MP3	UCEC	ASS1	SCNAs	B_Cells_Memory	-47.8851794108036	0.001196157660118	0.004507267663488	0.005945754435874	0.038701652398271
MP3	UCEC	ASS1	SCNAs	Mast_Cells	-38.4848549390263	0.00024297387164	0.003869726708178	0.003392799101694	0.062201316864383
MP3	UCEC	ASS1	Somatic_Nsy_mutations	Macrophages_M1	71.5448980598826	0.005071690888315	0.020286763553258	0.01597490408046	0.059732250039982
MP6	UCEC	ASTL	Somatic_Nsy_mutations	Macrophages_M1	38.9837848376374	0.001228373127037	0.008496247462007	0.032004456869705	0.08173445908263
MP2	pan-cancer	ASXL1	TSS_methylation	Neutrophils	-60.9941101734588	0.000134417804748	0.000324385824723	0.031272846882995	0.071072100586721
MP3	pan-cancer	ATCAY	Somatic_Nsy_mutations	B_Cells_Memory	-89.1730285822702	0.009331059282884	0.049110217231915	0.018579542004546	0.094755664223185
MP3	pan-cancer	ATCAY	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	41.8755790932749	0.000177805570916	0.00082437128334	0.002105284536481	0.013792973046285
MP4	UCEC	ATM	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	16.730606489591	8.98370275024812E-08	3.48118481572115E-06	0.000281615969697	0.02448010086436
MP4	UCEC	ATM	Somatic_Nsy_mutations	T_Cells_CD8	17.436648706075	0.000167076846381	0.007953679713872	0.000894507785679	0.056298351147853
MP4	UCEC	ATM	Somatic_Nsy_mutations	Macrophages_M1	49.6140989427511	8.0587167815085E-05	0.002498202202268	0.001666373136706	0.073045113408698
MP1	UCEC	ATOH8	SCNAs	T_Cells_CD8	9.8033514712818	1.35193944432604E-05	0.001771040672067	0.003961271258696	0.019301631045174
MP1	UCEC	ATOH8	SCNAs	B_Cells_Memory	-25.6459892753542	0.003708270617464	0.020214307682338	0.020975443193777	0.080817148776022
MP4	UCEC	ATOH8	SCNAs	T_Cells_CD8	10.4069140123014	1.03893241591686E-05	0.00057389430422	0.003471558700674	0.013584360133071
MP6	UCEC	ATP11A	Somatic_Nsy_mutations	Macrophages_M1	69.6896394919512	0.006537199397639	0.023088831915066	0.018806590864976	0.063712124154817
MP2	pan-cancer	ATP1A1	TSS_methylation	Neutrophils	-63.8749792130247	0.000758233121375	0.00117975087635	0.049844981296916	0.079407254327193
MP3	UCEC	ATP1A3	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	26.656051199695	0.001713154490785	0.006920268512026	0.006193875220989	0.021671830275631
MP5	COAD	ATP2C1	Somatic_Nsy_mutations	Macrophages_M1	60.9323112799442	0.02789932408306	0.048823817145355	0.055471409973098	0.097074967452921
MP4	UCEC	ATP4A	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	27.7024309060434	0.021399199396318	0.04094908526456	0.041404891667168	0.085570109445481
MP4	UCEC	ATP8B4	SCNAs	T_Cells_Follicular_Helper	33.5974220054382	0.004139757923368	0.019609379637007	0.007962676862922	0.059087377738836
MP4	UCEC	ATP8B4	SCNAs	T_Cells_CD8	22.1371969986597	0.001122728818272	0.004041823745778	0.001847108710939	0.010626163244762
MP4	UCEC	ATP8B4	SCNAs	Mast_Cells_Resting	-36.2460186452106	0.000401888972097	0.00795393347046	0.002468403400168	0.067990608470382
MP3	STAD	ATXN2L	Somatic_Nsy_mutations	T_Cells_gamma_delta	1064.21421313197	0.000315482191273	0.000946446573819	0.014822936485882	0.034589770048069
MP1	UCEC	AURKB	SCNAs	T_Cells_CD8	28.2721610771281	0.005529275305899	0.015929805046984	0.006963646551418	0.027643566613203
MP2	pan-cancer	AURKC	TSS_methylation	Neutrophils	-57.5439701719805	0.000124681876698	0.000315731636589	0.037749283698013	0.071907058040626
MP2	pan-cancer	AVIL	TSS_methylation	Neutrophils	-80.73634367908	0.006355722070028	0.007669021783478	0.066409271808066	0.091578966662434
MP3	UCEC	AVPR1A	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	32.9790782168868	0.015925118942509	0.031040896730329	0.022650621423473	0.046938637166716
MP3	UCEC	AXIN1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	28.9894747871416	0.000733553968901	0.003823372201547	0.002443822633673	0.013135546655995
MP3	UCEC	B3GNT4	TSS_methylation	T_Cells_CD8	18.0987194326937	0.003492024940001	0.012222087290005	0.013483044506412	0.047190655772441
MP3	UCEC	B3GNT4	SCNAs	Mast_Cells_Resting	-34.1597174482982	0.019825436742444	0.030715465375617	0.055179966212209	0.085490088497788
MP3	UCEC	B3GNT4	SCNAs	T_Cells_CD8	22.1829044794215	0.028089438046658	0.053273072157455	0.041596382893381	0.075009870791342
MP3	UCEC	B3GNT4	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	21.8362194497532	0.008051331785617	0.020669090554121	0.034118692486246	0.060123821222358
MP1	UCEC	B3GNT4	TSS_methylation	T_Cells_CD8	17.3803569006615	0.00392172802611	0.024702585026799	0.010900209705355	0.086421679476107
MP1	UCEC	B3GNT4	SCNAs	T_Cells_CD8	19.7226058993442	0.01278435856678	0.027012112455615	0.022132762377974	0.060403997323221
MP1	UCEC	B3GNT5	SCNAs	T_Cells_Follicular_Helper	29.4820853384279	0.000406840424965	0.005329609567039	0.001663195536622	0.026909470677258
MP1	UCEC	B3GNT5	SCNAs	T_Cells_CD8	23.8048292942305	0.001185015171478	0.005970653363984	0.00216740177801	0.015741149446521
MP2	pan-cancer	B4GALNT4	TSS_methylation	Neutrophils	-51.5553807437732	6.19738178075065E-05	0.000268541611507	0.045502478834927	0.076549317983767
MP4	UCEC	BBS9	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	15.088624350366	0.000253490504703	0.001571641129158	0.016099596296699	0.071329249441628
MP2	pan-cancer	BCAP29	TSS_methylation	Neutrophils	-63.983992312454	0.00022896134111	0.000465223916156	0.031777899424712	0.071072100586721
MP4	COAD	BCAS1	SCNAs	Neutrophils	101.294829750556	0.00319523557884	0.012780942315362	0.006477657685132	0.025910630740528
MP4	COAD	BCAS1	SCNAs	B_Cells_Memory	-94.353805843881	0.008896145537843	0.044480727689217	0.019573337099024	0.097866685495122
MP4	COAD	BCAS1	SCNAs	Macrophages_M1	46.2907635258937	0.002931507978696	0.028976287876797	0.008343658227622	0.083436582276219
MP6	pan-cancer	BCAT1	TSS_methylation	Eosinophils	-154.776937922981	6.48282515855713E-05	0.000194484754757	0.021694217148551	0.061216617812143
MP6	pan-cancer	BCAT1	TSS_methylation	Neutrophils	-48.2313051768403	3.09173462829614E-06	8.58815174526706E-06	0.015570224531005	0.049868999915606
MP6	pan-cancer	BCAT1	TSS_methylation	Mast_Cells_Activated	-20.9897529719976	5.92895436409485E-05	0.000296447718205	0.020515297747016	0.073508209789936
MP6	pan-cancer	BCL11A	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	22.57117143957	6.28307723930789E-05	0.000389067475203	0.00951594156713	0.03634178527228
MP2	pan-cancer	BEST1	TSS_methylation	Neutrophils	-47.8926006762269	0.000115616479774	0.000312494828189	0.068835391824234	0.094101561655673
MP2	BRCA	BFAR	Germline_truncation	Dendritic_Cells_Activated	86.7318116690736	0.001901564232415	0.002852346348622	0.019091695005483	0.028637542508225
MP2	BRCA	BFAR	Germline_truncation	Monocytes	121.853036031395	0.006196658063469	0.018589974190407	0.02789818498442	0.083694554953259
MP2	pan-cancer	BFAR	TSS_methylation	Neutrophils	-102.155918261301	0.000873288928511	0.001319698604427	0.012000782485632	0.071072100586721
MP2	pan-cancer	BFSP1	TSS_methylation	Neutrophils	-66.789810080942	0.00029829593981	0.000573552762317	0.030155976638914	0.071072100586721
MP2	pan-cancer	BIK	TSS_methylation	Neutrophils	-37.1309545975049	1.85419321809857E-06	9.04150041986639E-05	0.068454363499103	0.093851924449495
MP1	UCEC	BIN1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	16.5425185457892	0.000649035655804	0.003374985410179	0.01349674423585	0.099916962244955
MP3	pan-cancer	BIRC6	SCNAs	Macrophages_M2	26.9082267487699	0.018862381617209	0.056285132538027	0.035947809370603	0.099848055699992
MP3	pan-cancer	BIRC6	SCNAs	Macrophages_M0	-20.7023781388232	0.000685361457541	0.002447719491218	0.003997985099017	0.019989925495084
MP3	pan-cancer	BIRC6	SCNAs	Mast_Cells	42.3030467541036	0.007968095322083	0.024900297881509	0.018643696702361	0.072198002961334
MP6	pan-cancer	BLVRA	TSS_methylation	Mast_Cells_Activated	-18.4545488100941	2.66619416356037E-06	6.36720899572691E-05	0.013387230630838	0.073508209789936
MP6	pan-cancer	BLVRA	TSS_methylation	Eosinophils	-155.069683472205	4.26034522978882E-05	0.000160547772464	0.018544243923819	0.061216617812143
MP6	pan-cancer	BLVRA	TSS_methylation	Neutrophils	-39.8009290113324	5.8766587457837E-09	2.20374702966889E-07	0.009388513511933	0.049868999915606
MP3	COAD	BMP1	SCNAs	T_Cells_CD8	35.9779823627821	0.005211451316093	0.029035228761091	0.011181104831438	0.072677181404349
MP3	COAD	BMP1	Somatic_Nsy_mutations	NK_Cells_Activated	42.3670277576448	5.76623274153638E-07	1.96051913212237E-05	0.001052822467523	0.029750893510533
MP1	COAD	BMP1	Somatic_Nsy_mutations	NK_Cells_Activated	16.160828743634	8.4997951351939E-10	1.69995902703878E-09	0.001515026494473	0.003030052988946
MP1	UCEC	BMP2K	SCNAs	T_Cells_Follicular_Helper	26.2274187792385	0.003609584054273	0.018914220444392	0.01121572065921	0.054417015050243
MP1	UCEC	BMP2K	SCNAs	T_Cells_CD8	25.6026960744133	0.027622337588892	0.048247016321932	0.033205069538778	0.073726510331863
MP1	UCEC	BMP2K	SCNAs	B_Cells_Memory	-42.3044186014422	0.018192977330249	0.047665600605252	0.029001281794564	0.092662632075314
MP1	UCEC	BMP2K	SCNAs	Mast_Cells_Resting	-24.1971548768414	0.000181844716451	0.003129205763167	0.003219790008917	0.036276362467568
MP6	pan-cancer	BMP6	TSS_methylation	Neutrophils	-44.4100104073296	6.20423902191569E-06	1.50102556981831E-05	0.027452678437692	0.049868999915606
MP6	pan-cancer	BMP6	TSS_methylation	Mast_Cells_Activated	-21.6089654584982	0.000506834100611	0.001075182223821	0.040616690790145	0.073508209789936
MP6	pan-cancer	BMP6	TSS_methylation	Eosinophils	-196.752544734813	0.005139919413254	0.006118951682445	0.062351236598244	0.082041100787163
MP1	STAD	BMPR2	Somatic_Nsy_mutations	T_Cells_CD4_Memory_Activated	50.77890172852	0.002073660232987	0.004147320465974	0.007030158162944	0.014060316325888
MP1	STAD	BMPR2	Somatic_Nsy_mutations	T_Cells_gamma_delta	1698.40829887436	0.030562072273502	0.061124144547004	0.042882836825192	0.085765673650383
MP4	UCEC	BNIP2	SCNAs	T_Cells_CD8	19.2160304379382	0.002205811215393	0.006403968044688	0.004651855536871	0.014952392797084
MP4	UCEC	BNIP2	SCNAs	T_Cells_Follicular_Helper	31.8575100797899	0.01380314642444	0.035493805091417	0.023458315800352	0.078429814510547
MP4	UCEC	BNIP2	SCNAs	Mast_Cells_Resting	-31.0431550212522	0.000750137038785	0.008774532765196	0.006089237746431	0.078290199596965
MP3	pan-cancer	BOD1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	35.3117746030664	0.000684823257195	0.002328399074463	0.008962950855407	0.028569405851608
MP1	pan-cancer	BOD1	SCNAs	Macrophages_M2	13.1822256606712	5.47669294202744E-05	0.001085973204991	0.001174737136615	0.024082111300615
MP1	pan-cancer	BOD1	SCNAs	Macrophages_M1	-62.0866827426395	0.015431366570617	0.030613840132031	0.024714229901203	0.070771575011431
MP1	pan-cancer	BOD1	SCNAs	Macrophages_M0	-13.2929656222049	8.85056152150251E-06	0.000176132518925	0.000527290680433	0.007206305965921
MP1	pan-cancer	BOD1	SCNAs	Mast_Cells_Resting	33.8042741755496	0.001980305735049	0.006089440135277	0.005804434206767	0.031041104670971
MP1	pan-cancer	BOD1	SCNAs	Mast_Cells	35.4828340555738	0.006457285185674	0.018013665780948	0.012767656192847	0.052347390390674
MP2	BRCA	BRCA1	SCNAs	Macrophages_M1	51.4253564885655	0.010030686771994	0.020061373543987	0.038276484393925	0.07655296878785
MP2	BRCA	BRCA1	SCNAs	Mast_Cells	-23.7479430339364	0.000275962346804	0.001103849387218	0.013930277735054	0.055721110940216
MP2	BRCA	BRCA1	SCNAs	Macrophages_M2	-14.8498714656824	0.001372235943654	0.003264029046828	0.019206197053241	0.055050821764814
MP2	BRCA	BRCA1	SCNAs	Mast_Cells_Resting	-24.8485179105934	0.000732522636706	0.002834183948471	0.018551772403441	0.064432382907132
MP2	BRCA	BRCA1	Germline_truncation	Dendritic_Cells_Activated	-43.7017989869837	9.83226950388051E-07	2.94968085116415E-06	0.008001057972924	0.024003173918773
MP2	pan-cancer	BRCA1	TSS_methylation	Neutrophils	-63.3049435190428	8.30152156041943E-05	0.000268541611507	0.022848344519803	0.071072100586721
MP1	OV	BRCA1	Somatic_Nsy_mutations	T_Cells_CD8	-15.5782381053676	0.002054419704617	0.002054419704617	0.047609614692343	0.047609614692343
MP2	pan-cancer	BRCA2	TSS_methylation	Neutrophils	-37.0302813704537	4.85237965654797E-07	5.73793894386797E-05	0.055237392073041	0.082180506952425
MP3	UCEC	BRCA2	Somatic_Nsy_mutations	Macrophages_M1	86.530346831494	0.000861487135165	0.007408789362416	0.002811401241235	0.052862765154644
MP3	UCEC	BRCA2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	34.5520435138655	0.000112292852986	0.000965718535678	0.000298297005946	0.003946698847903
MP6	UCEC	BRDT	Somatic_Nsy_mutations	Macrophages_M1	114.547153262965	0.013958689693528	0.037985942444682	0.019342658308828	0.06421762558531
MP2	pan-cancer	BRF2	TSS_methylation	Neutrophils	-86.3416762409541	0.000106713420676	0.000297502698204	0.007006216028373	0.071072100586721
MP3	UCEC	BSDC1	Somatic_Nsy_mutations	T_Cells_CD8	18.0474251900249	0.002632843436961	0.050751517726841	0.011152518550847	0.098694817291457
MP2	pan-cancer	BTG3	TSS_methylation	Neutrophils	-50.2861879316751	0.000128309939525	0.000317084327546	0.060509421118352	0.086381973942334
MP2	pan-cancer	BUB3	TSS_methylation	Neutrophils	-64.1900367033763	0.000464603332585	0.000810912827721	0.040871925554378	0.073423334706228
MP5	pan-cancer	BUD13	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	67.7264772020098	1.23558313973787E-05	0.000116144815135	4.83229309551459E-05	0.000757059251631
MP2	pan-cancer	C11orf45	TSS_methylation	Neutrophils	-64.8590209479799	0.000117651737532	0.000312636358724	0.023596264932927	0.071072100586721
MP6	pan-cancer	C11orf63	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	20.4052059753952	1.1439667827034E-05	0.00011511165751	0.007559713577495	0.033808719054907
MP1	pan-cancer	C14orf178	SCNAs	Mast_Cells	23.1604769744149	0.000936562906375	0.004114187053003	0.006853042549369	0.033282387958903
MP1	pan-cancer	C14orf178	SCNAs	Mast_Cells_Resting	32.7816403788998	0.011525754149252	0.024871364216807	0.025151425022472	0.073657744708668
MP1	UCEC	C15orf48	SCNAs	B_Cells_Memory	-33.9226985366895	0.000184495945696	0.002416896888618	0.001203921707937	0.052147438534657
MP1	UCEC	C15orf48	SCNAs	T_Cells_Follicular_Helper	29.3468099204823	0.001058703813306	0.008054202803242	0.003507721093612	0.032822247375944
MP1	UCEC	C15orf48	SCNAs	Mast_Cells_Resting	-31.2390121983768	0.000278497274871	0.003648314300807	0.001847574674212	0.036276362467568
MP1	UCEC	C15orf48	SCNAs	T_Cells_CD8	21.5293682380083	0.000915183924265	0.005112804295362	0.002093877055401	0.015741149446521
MP1	STAD	C15orf59	TSS_methylation	NK_Cells_Resting	-22.3593191155113	0.00010868276567	0.00010868276567	0.064165723853145	0.064165723853145
MP1	STAD	C15orf59	TSS_methylation	NK_Cells_Activated	19.3876993306861	0.00289356196609	0.00289356196609	0.069020322390228	0.069020322390228
